TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,YEARS_EMPLOYED
1,Cash loans,F,N,Y,0,,526491,32337,-13876,4
0,Cash loans,F,Y,Y,2,112500,573628.5,24435,-13525,13
1,Cash loans,F,N,N,0,225000,1546020,45333,-19991,-1000
0,Cash loans,F,N,Y,1,675000,1256400,40657.5,-14029,5
0,Cash loans,F,,N,0,,239850,22324.5,-25161,-1000
0,Cash loans,F,N,Y,1,157500,343800,16155,-10796,4
0,Cash loans,F,N,Y,0,180000,1065433.5,42385.5,-21571,-1000
1,Cash loans,F,N,N,0,157500,770292,35824.5,-14786,1
0,Cash loans,M,N,Y,0,157500,248760,26919,-14097,9
0,Cash loans,F,N,Y,0,135000,657166.5,27972,-21780,-1000
0,Cash loans,F,N,N,3,135000,545040,26509.5,-14012,3
0,Cash loans,F,N,Y,1,134100,170640,11533.5,-8112,-1000
0,Cash loans,F,,N,4,67500,148365,11893.5,-12272,7
0,Cash loans,M,N,Y,0,270000,1247472,47646,-20918,15
0,Cash loans,F,N,Y,0,112500,450000,33777,-23359,-1000
0,Cash loans,F,N,Y,0,,263844,14440.5,-16807,2
0,Cash loans,M,Y,N,1,247891.5,2254500,65988,-11361,3
0,Cash loans,F,Y,N,1,,1800000,49500,-14263,9
0,Cash loans,F,Y,Y,0,130500,948730.5,31351.5,-18166,17
0,Cash loans,M,Y,N,0,180000,1004647.5,61461,-8483,0
1,Cash loans,M,N,Y,0,450000,518562,25078.5,-23674,5
0,Cash loans,F,Y,N,1,90000,592560,32274,-10672,2
0,Cash loans,F,N,Y,2,,45000,4581,-15420,19
0,Cash loans,F,,N,0,,450000,23562,-18716,4
0,Cash loans,M,N,Y,3,119250,729792,37390.5,-15270,1
0,Cash loans,F,Y,N,0,225000,715095,47979,-19220,21
0,Cash loans,F,N,N,0,45000,360000,10521,-19512,-1000
0,Cash loans,M,N,N,1,,497520,59175,-16489,9
0,Cash loans,F,,Y,0,157500,191880,19107,-10602,2
1,Cash loans,F,,Y,2,,659533.5,31860,-14040,6
0,Cash loans,M,Y,Y,0,90000,397881,22972.5,-20524,2
0,Revolving loans,M,N,Y,0,,1350000,67500,-15548,0
0,Cash loans,F,Y,Y,0,157500,533304,27360,-18140,3
0,Cash loans,M,Y,Y,1,112500,270000,13783.5,-10830,4
0,Cash loans,F,,N,0,81000,225000,10489.5,-9678,1
0,Cash loans,F,Y,Y,0,,265500,14823,-22003,10
0,Cash loans,M,N,Y,0,67500,283419,16398,-20132,-1000
0,Revolving loans,F,N,Y,1,135000,180000,9000,-9135,1
0,Cash loans,M,Y,Y,0,157500,305221.5,20524.5,-10951,5
0,Cash loans,F,Y,Y,0,,1288350,37800,-20634,-1000
0,Cash loans,F,Y,Y,0,135000,1755000,48262.5,-11683,11
0,Revolving loans,M,Y,N,1,,180000,9000,-8747,1
0,Revolving loans,F,N,Y,0,67500,247500,12375,-17860,2
0,Cash loans,M,Y,Y,2,,339241.5,15813,-11913,4
0,Cash loans,M,Y,N,0,157500,191880,20664,-19997,3
0,Cash loans,F,N,Y,0,202500,675000,19345.5,-20274,-1000
0,Cash loans,M,,N,3,162000,1046142,28899,-12059,7
0,Cash loans,M,N,N,0,400500,612000,19872,-23322,9
0,Cash loans,F,N,N,0,90000,521280,28278,-19024,0
0,Cash loans,F,N,Y,0,54000,108801,7699.5,-20131,-1000
0,Cash loans,F,N,N,0,,348264,32355,-21248,3
0,Cash loans,M,Y,Y,2,,1288350,37800,-14388,6
0,Cash loans,M,Y,Y,0,112500,150948,12231,-8891,2
0,Cash loans,F,Y,Y,1,126000,1129500,31189.5,-13003,15
0,Cash loans,F,N,N,0,,152820,8770.5,-24479,-1000
0,Cash loans,F,N,Y,0,90000,177768,8550,-21565,-1000
0,Cash loans,F,N,Y,0,,364896,19939.5,-15059,0
0,Cash loans,F,,Y,1,130500,1215000,45157.5,-10106,0
0,Revolving loans,F,Y,Y,0,157500,315000,15750,-10757,1
0,Cash loans,F,N,Y,1,,1223010,48631.5,-14412,12
0,Cash loans,M,N,Y,0,225000,1180341,39136.5,-21918,-1000
1,Cash loans,M,Y,N,4,225000,545040,25537.5,-13037,5
0,Cash loans,M,N,N,0,,225000,10620,-8486,2
0,Cash loans,M,,Y,0,270000,482593.5,54711,-10765,2
0,Cash loans,F,,Y,0,292500,1272888,37345.5,-21520,-1000
0,Cash loans,F,,N,0,,1190340,63549,-22547,-1000
0,Cash loans,F,,Y,0,135000,450000,23107.5,-21046,14
0,Cash loans,M,Y,Y,1,67500,157500,7789.5,-10807,1
0,Revolving loans,M,,Y,1,135000,270000,13500,-16491,0
0,Cash loans,F,N,N,0,67500,74182.5,6934.5,-11385,10
0,Cash loans,F,,Y,0,270000,1288350,41692.5,-18651,7
0,Cash loans,M,Y,Y,1,225000,1574532,62572.5,-17468,14
0,Cash loans,M,Y,Y,0,,679500,26946,-10693,0
0,Cash loans,F,N,Y,0,211500,922266,40752,-16841,14
0,Cash loans,F,N,Y,1,157500,755190,36459,-14778,3
0,Cash loans,M,Y,Y,0,144000,1078200,31522.5,-19513,5
0,Cash loans,M,Y,N,2,112500,265851,14418,-14630,12
0,Cash loans,M,N,N,0,112500,781920,25101,-23144,-1000
0,Cash loans,F,Y,Y,0,144000,512446.5,28741.5,-23255,-1000
1,Cash loans,F,,N,0,,400500,19476,-10891,4
0,Cash loans,M,N,Y,1,,655614,33943.5,-17741,0
0,Cash loans,M,Y,Y,2,,1078200,38331,-18094,6
0,Cash loans,F,N,Y,0,112500,157050,6781.5,-22278,-1000
0,Cash loans,M,,Y,0,,585000,21141,-15662,6
0,Cash loans,F,N,Y,0,67500,873000,28849.5,-22727,-1000
0,Cash loans,F,Y,N,0,,1350000,39474,-10325,3
0,Cash loans,F,N,Y,0,202500,832500,24471,-13888,14
0,Cash loans,F,N,Y,0,,724981.5,30847.5,-14093,1
0,Revolving loans,F,,Y,3,157500,135000,6750,-13930,4
0,Cash loans,F,N,N,0,67500,168102,17779.5,-20008,-1000
0,Cash loans,F,N,Y,1,360000,1270120.5,53941.5,-17106,7
0,Cash loans,M,N,N,0,337500,746280,54436.5,-13631,6
0,Cash loans,F,N,N,0,135000,450000,16965,-20752,29
0,Revolving loans,F,N,Y,0,72000,135000,6750,-20848,0
0,Cash loans,F,N,Y,0,202500,519637.5,36297,-23566,-1000
0,Cash loans,M,N,N,0,180000,1125000,32895,-18193,7
0,Cash loans,F,,Y,0,270000,1125000,37309.5,-11053,6
0,Cash loans,F,Y,Y,0,,906615,30091.5,-18726,9
0,Cash loans,M,Y,Y,0,,445500,38110.5,-12284,9
0,Revolving loans,M,,Y,1,180000,202500,10125,-12428,1
0,Revolving loans,M,N,Y,1,157500,315000,15750,-11204,2
0,Cash loans,F,Y,Y,1,90000,558000,28620,-10568,4
0,Cash loans,F,,N,0,135000,163201.5,13212,-23866,-1000
0,Cash loans,F,N,Y,0,157500,900000,45954,-19502,16
0,Cash loans,M,N,Y,0,135000,254700,30357,-11241,2
0,Cash loans,F,,Y,0,,781920,25969.5,-23176,-1000
0,Cash loans,M,N,Y,0,585000,622575,22491,-21812,6
0,Cash loans,F,N,Y,0,,479974.5,25258.5,-15818,1
0,Cash loans,F,N,Y,2,,107820,8473.5,-15325,10
0,Cash loans,M,Y,N,0,112500,454500,21865.5,-18670,14
0,Cash loans,M,Y,Y,0,270000,345843,37377,-10618,6
0,Cash loans,F,N,Y,2,,193500,12928.5,-12240,7
0,Cash loans,M,,Y,0,,414981,21694.5,-21863,-1000
0,Cash loans,F,N,N,0,135000,270000,10282.5,-18280,0
0,Cash loans,F,N,N,0,,1123164,44671.5,-16811,22
1,Cash loans,M,Y,Y,0,180000,794173.5,38335.5,-8575,3
0,Cash loans,F,Y,Y,0,112500,243000,13072.5,-22522,-1000
0,Cash loans,F,N,Y,0,360000,733315.5,41076,-23032,-1000
0,Cash loans,F,,Y,0,,450000,25965,-21813,-1000
0,Cash loans,F,N,N,0,,521280,28278,-11513,3
0,Cash loans,M,N,Y,1,225000,1096020,56092.5,-10930,2
0,Cash loans,F,N,N,1,,863226,24354,-16633,16
0,Cash loans,F,N,Y,0,135000,1170000,34209,-10731,1
0,Cash loans,M,N,Y,2,180000,253737,27054,-13615,9
0,Cash loans,M,,Y,0,,90000,9351,-12757,9
0,Cash loans,M,N,Y,2,126000,675000,27229.5,-15863,2
0,Cash loans,M,Y,Y,2,270000,545040,35487,-13346,2
0,Cash loans,F,N,Y,0,90000,508495.5,22527,-19800,7
0,Revolving loans,M,N,Y,0,157500,202500,10125,-19235,0
0,Cash loans,F,N,N,0,,95940,9472.5,-21991,-1000
0,Cash loans,M,N,N,0,,414792,22630.5,-17233,1
0,Cash loans,M,N,Y,0,225000,1255680,41629.5,-9614,-1000
0,Cash loans,F,Y,Y,0,,900000,45954,-14842,3
0,Cash loans,F,N,Y,1,157500,456273,17037,-11259,0
0,Cash loans,F,N,N,0,,270000,13783.5,-18669,9
0,Cash loans,F,,Y,0,135000,526491,32337,-11331,5
0,Cash loans,F,N,Y,2,85500,225000,18040.5,-13559,2
0,Revolving loans,M,Y,Y,1,,427500,21375,-16472,4
0,Cash loans,M,Y,N,0,,426384,45918,-10032,2
0,Cash loans,F,,N,0,225000,1467612,56029.5,-22373,-1000
0,Revolving loans,F,N,Y,2,,247500,12375,-12035,10
0,Cash loans,F,N,N,0,90000,544491,16047,-21197,-1000
0,Cash loans,F,Y,Y,0,,755190,33394.5,-22333,-1000
0,Cash loans,F,,Y,0,315000,1535553,42354,-22137,13
0,Revolving loans,F,N,N,0,,540000,27000,-22904,-1000
0,Cash loans,F,N,Y,0,135000,225000,17905.5,-16965,2
0,Cash loans,F,N,N,2,112500,835380,35523,-12960,6
0,Cash loans,F,N,N,0,,348826.5,27688.5,-16250,5
0,Cash loans,F,Y,N,1,112500,331834.5,15507,-13302,13
0,Cash loans,F,,N,2,,670500,28408.5,-11413,11
0,Cash loans,M,N,N,0,180000,679500,36333,-10712,2
0,Cash loans,F,,Y,1,,314100,21375,-12407,9
0,Revolving loans,F,,N,0,,157500,7875,-15953,8
0,Cash loans,F,N,Y,0,135000,354645,17059.5,-20816,4
1,Cash loans,F,N,N,0,,598486.5,21496.5,-13607,4
0,Revolving loans,F,Y,Y,0,225000,180000,9000,-8520,3
0,Cash loans,M,N,Y,0,225000,338832,20605.5,-9941,5
0,Cash loans,F,N,N,0,,225000,9531,-18707,0
0,Cash loans,F,,Y,1,382500,971280,51876,-15132,14
0,Cash loans,F,Y,N,0,121500,225000,20637,-8769,4
0,Cash loans,M,N,Y,0,157500,886176,29416.5,-20492,14
0,Revolving loans,M,N,Y,1,180000,270000,13500,-13914,0
0,Cash loans,F,N,Y,0,250200,95940,9616.5,-20907,2
0,Cash loans,M,Y,Y,0,360000,675000,21906,-15200,0
0,Cash loans,F,,Y,0,126000,150768,7380,-20734,-1000
0,Cash loans,F,Y,Y,0,202500,810000,34317,-11566,8
1,Cash loans,F,N,Y,0,202500,996849,39532.5,-22801,-1000
0,Revolving loans,F,,N,0,135000,247500,12375,-20772,11
0,Cash loans,F,,N,2,81000,254700,14751,-11213,6
0,Cash loans,M,Y,Y,0,157500,450000,24543,-11227,2
0,Cash loans,F,N,N,0,157500,755190,30078,-21378,40
0,Revolving loans,M,Y,Y,0,,180000,9000,-8273,2
0,Cash loans,F,N,Y,0,67500,544491,16047,-23565,-1000
0,Cash loans,M,N,Y,1,157500,338832,26604,-10927,2
0,Revolving loans,F,Y,Y,0,270000,180000,9000,-17111,10
0,Cash loans,F,N,Y,0,126000,433458,23643,-13543,16
0,Cash loans,F,Y,Y,0,,1125000,33025.5,-16759,4
0,Cash loans,F,N,N,0,,239850,23139,-22305,-1000
0,Cash loans,F,,N,1,,900000,26316,-10046,4
0,Cash loans,F,N,Y,0,157500,896647.5,45909,-22727,-1000
0,Cash loans,M,N,Y,0,,866916,28093.5,-19928,3
0,Cash loans,F,N,Y,0,121500,679500,27076.5,-21414,-1000
1,Cash loans,F,N,Y,0,270000,337500,12852,-22012,-1000
1,Cash loans,M,N,Y,1,166500,408780,20011.5,-13208,4
0,Cash loans,F,N,N,0,67500,168102,9513,-24225,-1000
0,Cash loans,M,Y,N,1,135000,269550,14112,-17009,4
0,Cash loans,F,,N,0,108000,646920,18913.5,-18055,3
0,Cash loans,F,N,N,0,157500,490495.5,30136.5,-19414,5
0,Cash loans,M,N,Y,2,135000,382500,18733.5,-10202,3
0,Cash loans,F,N,Y,0,166500,495000,17779.5,-19177,33
0,Cash loans,M,N,Y,0,,309420,14553,-15081,5
0,Cash loans,F,N,N,1,36000,248877,18238.5,-11720,5
0,Cash loans,F,N,Y,0,114750,545040,19705.5,-20971,-1000
0,Cash loans,F,N,N,0,180000,1057266,43632,-14063,9
0,Cash loans,F,N,Y,0,180000,269550,9985.5,-20352,-1000
0,Cash loans,M,N,N,1,130500,776304,20605.5,-15914,0
0,Cash loans,F,N,Y,1,112500,1113840,57001.5,-10105,1
0,Cash loans,F,N,Y,0,180000,384048,18031.5,-18515,20
0,Cash loans,F,N,N,0,112500,622413,31909.5,-11190,3
0,Cash loans,F,Y,Y,0,,971280,54364.5,-21797,2
0,Cash loans,F,N,N,0,225000,675000,41296.5,-13517,6
0,Cash loans,F,N,Y,0,270000,450000,23107.5,-22340,-1000
1,Cash loans,F,N,Y,1,157500,755190,36459,-15189,1
0,Cash loans,M,N,Y,0,126000,225000,15034.5,-10918,7
0,Cash loans,F,N,Y,1,166500,781920,47965.5,-13343,10
0,Cash loans,F,N,Y,0,292500,1057266,44923.5,-18060,30
0,Cash loans,F,,N,0,67500,199008,20389.5,-16066,6
0,Cash loans,M,Y,Y,1,180000,948096,37026,-14335,0
0,Revolving loans,M,N,Y,0,,540000,27000,-14536,1
0,Cash loans,M,N,Y,0,135000,765000,74655,-15005,1
0,Cash loans,F,,Y,0,,509922,27297,-21793,-1000
0,Cash loans,F,Y,Y,2,67500,112500,8131.5,-14015,10
0,Cash loans,M,Y,Y,0,270000,675000,21906,-17735,0
0,Cash loans,F,N,Y,0,90000,675000,41296.5,-19244,2
0,Cash loans,M,,Y,0,202500,473760,51021,-11931,2
1,Cash loans,M,,N,0,157500,647046,23769,-10287,4
0,Cash loans,M,,Y,1,157500,473760,49878,-11363,5
0,Cash loans,M,N,Y,0,,668484,26032.5,-14537,6
0,Cash loans,F,N,Y,0,216000,1190434.5,34114.5,-22165,13
0,Cash loans,F,N,Y,0,,161730,7123.5,-14774,12
0,Cash loans,M,,N,0,,760225.5,32337,-18306,14
0,Cash loans,F,N,Y,0,202500,945000,40167,-22724,-1000
0,Cash loans,F,N,Y,0,,285723,23035.5,-19413,5
0,Cash loans,M,,N,0,115650,145557,11560.5,-10459,0
0,Cash loans,F,N,Y,0,184500,176328,9846,-19527,7
0,Cash loans,M,,Y,1,148500,485640,38263.5,-11908,1
0,Cash loans,F,N,Y,0,90000,808650,23773.5,-20143,4
0,Cash loans,M,Y,Y,0,540000,900000,40671,-12947,4
0,Cash loans,M,N,Y,0,135000,1113840,50463,-21112,3
0,Cash loans,F,,Y,0,67500,284400,10849.5,-23473,-1000
0,Cash loans,F,N,N,0,,454500,14661,-15978,1
0,Cash loans,M,Y,N,1,360000,733315.5,39069,-11694,5
0,Cash loans,F,Y,Y,0,301500,353241,20407.5,-20279,5
1,Cash loans,M,N,N,0,135000,364896,28827,-8072,2
0,Cash loans,F,N,N,0,157500,90000,9580.5,-12200,11
0,Cash loans,F,Y,Y,2,90000,1185282,34785,-11515,7
1,Revolving loans,F,Y,N,0,675000,225000,11250,-21849,-1000
0,Cash loans,F,Y,N,0,180000,1395000,36927,-13162,0
0,Cash loans,M,N,N,0,126000,738000,30055.5,-8080,1
0,Cash loans,M,Y,N,0,202500,1724688,52420.5,-16346,0
0,Cash loans,M,Y,N,1,382500,1058148,54157.5,-12703,4
0,Cash loans,F,N,Y,0,112500,378000,22842,-10521,1
0,Revolving loans,F,Y,Y,0,112500,225000,11250,-15267,1
0,Cash loans,M,Y,Y,3,58500,131922,5940,-17996,-1000
0,Revolving loans,F,N,Y,0,90000,270000,13500,-9295,0
0,Cash loans,F,N,Y,0,,562491,22140,-20746,-1000
0,Cash loans,F,Y,Y,0,180000,1170000,34209,-14788,10
0,Cash loans,F,N,Y,0,90000,1236816,36162,-21467,-1000
0,Cash loans,M,,Y,0,,945000,38619,-19032,0
0,Cash loans,M,N,Y,0,157500,1133748,33277.5,-13819,5
0,Cash loans,F,,Y,0,,679500,36333,-19595,0
0,Cash loans,F,N,N,0,315000,942300,26041.5,-10703,0
0,Cash loans,M,Y,Y,0,67500,343800,16155,-21030,-1000
0,Cash loans,F,N,Y,1,,640080,29970,-13344,0
0,Cash loans,F,N,N,0,85500,781920,23836.5,-22451,-1000
0,Cash loans,F,N,Y,0,270000,604152,45301.5,-12201,0
0,Cash loans,M,Y,Y,0,315000,862560,25348.5,-18721,2
0,Cash loans,M,,Y,0,225000,378000,20637,-12205,1
0,Cash loans,F,N,N,2,139500,135000,10795.5,-16496,1
0,Revolving loans,M,N,Y,0,315000,270000,13500,-9417,4
0,Cash loans,M,Y,N,0,135000,1862802,49140,-15886,14
0,Cash loans,F,N,Y,0,270000,808650,23773.5,-20887,1
0,Cash loans,F,N,N,0,166500,738000,19597.5,-22893,-1000
0,Cash loans,F,N,Y,0,,225000,22252.5,-21096,-1000
0,Cash loans,F,N,Y,0,,1078200,31653,-21034,-1000
0,Cash loans,F,N,Y,0,,276277.5,16825.5,-11991,3
0,Cash loans,F,N,Y,0,112500,760225.5,33615,-21662,-1000
0,Cash loans,M,Y,N,0,202500,305955,36441,-9722,2
0,Cash loans,F,N,Y,0,135000,558486,31315.5,-22737,-1000
0,Cash loans,F,N,Y,1,,659533.5,26284.5,-13420,8
0,Cash loans,F,Y,Y,0,,443088,22752,-16864,6
0,Cash loans,F,Y,Y,1,270000,1881459,51867,-13444,15
0,Cash loans,F,N,Y,0,,1024740,55719,-22021,-1000
0,Cash loans,F,,Y,0,112500,481495.5,31833,-22759,-1000
0,Cash loans,F,,Y,1,180000,345289.5,17757,-12919,9
0,Cash loans,F,N,Y,2,67500,274500,13482,-16366,20
0,Cash loans,F,N,Y,0,229500,808650,23773.5,-20652,-1000
0,Cash loans,M,N,Y,1,112500,103500,11704.5,-14586,0
0,Cash loans,F,,Y,1,81000,360000,11700,-14860,22
0,Cash loans,M,N,Y,0,,754740,22198.5,-20322,10
1,Cash loans,F,N,Y,0,112500,343800,16852.5,-10595,2
0,Cash loans,F,N,Y,0,,226152,12397.5,-8137,2
1,Cash loans,F,,Y,0,247500,1298970,46786.5,-21819,-1000
0,Cash loans,F,N,Y,0,157500,1125000,33025.5,-23588,-1000
1,Cash loans,M,Y,Y,0,,261648,17163,-16581,1
0,Revolving loans,M,,N,0,,270000,13500,-7923,2
0,Cash loans,F,,Y,0,,312768,13378.5,-21292,25
0,Cash loans,F,,Y,0,90000,521280,35392.5,-15702,-1000
0,Cash loans,M,,Y,0,225000,1305909,43290,-21237,5
0,Revolving loans,F,,Y,0,112500,135000,6750,-10494,5
0,Cash loans,M,N,Y,0,247500,1479024,40801.5,-21074,30
0,Revolving loans,M,Y,Y,1,315000,810000,40500,-13211,11
0,Cash loans,M,Y,N,0,171000,564124.5,34641,-8415,2
0,Cash loans,F,,N,0,81000,258709.5,25330.5,-20281,33
0,Cash loans,M,Y,Y,0,,1078200,31653,-16236,3
0,Revolving loans,M,N,Y,0,,270000,13500,-19581,0
0,Cash loans,F,Y,N,0,180000,1305000,46872,-14211,4
0,Cash loans,F,N,Y,1,40500,561393,20295,-17860,14
0,Revolving loans,M,N,Y,0,,585000,29250,-20273,29
0,Cash loans,M,Y,Y,0,135000,398160,25573.5,-20494,3
0,Cash loans,M,N,N,0,270000,592560,32143.5,-14914,5
0,Revolving loans,M,N,Y,1,225000,270000,13500,-15106,22
0,Cash loans,F,N,Y,0,135000,855000,27580.5,-20071,10
0,Cash loans,F,N,Y,0,135000,521280,25209,-19372,-1000
0,Cash loans,F,,Y,0,126000,518562,37008,-21951,-1000
0,Cash loans,F,N,Y,0,108000,384048,18031.5,-15423,0
0,Cash loans,F,N,N,0,,491031,31878,-23764,-1000
0,Cash loans,F,N,N,0,157500,239850,25186.5,-17280,7
0,Cash loans,F,Y,Y,0,225000,191880,19791,-17121,18
0,Revolving loans,M,Y,Y,1,,180000,9000,-13585,8
0,Cash loans,F,N,N,0,189000,252000,9630,-20468,-1000
0,Cash loans,F,Y,Y,0,270000,243000,23800.5,-17052,5
0,Revolving loans,M,,Y,1,121500,270000,13500,-15132,3
0,Cash loans,F,N,N,2,45000,675000,24246,-11939,9
0,Cash loans,F,N,N,0,202500,979992,25978.5,-9641,5
0,Cash loans,F,N,Y,0,67500,254700,14751,-24697,-1000
0,Cash loans,F,N,N,0,,450000,27193.5,-11687,0
0,Cash loans,M,N,Y,0,76500,109453.5,11916,-18174,8
0,Cash loans,F,N,Y,2,72000,730017,35118,-13985,6
0,Cash loans,F,N,Y,0,,728460,38214,-24693,-1000
0,Cash loans,M,,N,0,,1406583,55170,-9018,1
1,Cash loans,F,N,N,1,171000,1046142,30717,-12930,2
0,Cash loans,M,Y,Y,0,89100,560664,18085.5,-18068,3
0,Cash loans,M,Y,Y,1,157500,900000,26446.5,-11467,4
0,Cash loans,M,N,Y,0,270000,360000,28440,-19810,-1000
0,Revolving loans,M,N,Y,0,90000,180000,9000,-22066,-1000
0,Revolving loans,F,N,Y,0,270000,1012500,50625,-19880,-1000
0,Cash loans,F,N,N,0,135000,728460,44694,-22651,-1000
0,Cash loans,F,,Y,0,,296280,14382,-16521,1
0,Cash loans,F,N,Y,0,112500,454500,19386,-18156,23
1,Cash loans,M,,Y,0,135000,343800,16155,-20388,0
0,Cash loans,M,Y,N,0,,248760,25618.5,-15236,-1000
0,Cash loans,M,,N,2,360000,971316,49473,-18632,27
0,Cash loans,F,,N,0,1035000,2695500,74254.5,-10871,1
0,Revolving loans,F,,Y,1,157500,157500,7875,-10900,2
0,Cash loans,F,Y,N,2,225000,454500,25375.5,-11668,4
0,Cash loans,M,N,Y,0,180000,524866.5,19786.5,-13754,1
1,Cash loans,F,,Y,1,135000,284400,13963.5,-9394,3
0,Revolving loans,M,Y,N,0,157500,495000,24750,-22242,12
0,Cash loans,F,N,Y,1,,805536,34258.5,-14861,9
0,Cash loans,F,N,Y,1,157500,755190,31995,-9962,8
0,Cash loans,M,N,Y,0,202500,127350,13842,-11491,5
0,Cash loans,F,N,N,0,144000,536917.5,27544.5,-12370,3
0,Cash loans,F,N,Y,0,157500,168102,16506,-24297,-1000
0,Cash loans,M,,N,0,103500,877500,39784.5,-8450,0
0,Cash loans,M,N,Y,0,112500,675000,21775.5,-20293,-1000
0,Revolving loans,F,N,Y,0,,270000,13500,-22353,-1000
0,Cash loans,F,N,Y,1,135000,942300,30528,-13631,2
0,Cash loans,F,N,N,0,202500,269550,18234,-11643,2
0,Cash loans,F,Y,N,2,,701721,26005.5,-11106,0
0,Cash loans,M,N,Y,0,,634482,20596.5,-13868,2
0,Cash loans,M,N,Y,0,225000,790830,62613,-23045,-1000
1,Cash loans,F,N,N,0,112500,900000,48955.5,-19924,14
1,Cash loans,F,N,N,0,135000,521280,31500,-17739,10
0,Cash loans,F,Y,Y,1,202500,302076,27832.5,-14234,3
0,Cash loans,F,N,Y,0,70200,78192,5976,-21760,-1000
0,Cash loans,F,N,Y,1,135000,886500,31405.5,-17394,5
0,Cash loans,M,N,Y,1,,76410,7686,-21013,-1000
0,Cash loans,F,N,Y,0,157500,216000,16146,-17724,0
0,Cash loans,M,Y,Y,0,,924394.5,30681,-16112,23
0,Cash loans,F,Y,Y,2,90000,1035072,30393,-14865,5
0,Cash loans,F,,N,0,121500,900000,48825,-19553,33
0,Revolving loans,F,N,Y,0,135000,405000,20250,-17431,13
0,Cash loans,F,Y,Y,0,76500,270000,15628.5,-20636,-1000
0,Cash loans,F,N,Y,0,135000,1057500,34947,-18059,3
1,Cash loans,F,,N,1,,521280,28408.5,-16434,10
0,Cash loans,M,N,Y,0,225000,781920,61906.5,-10040,1
0,Cash loans,F,Y,N,0,,1125000,47664,-19589,11
1,Cash loans,F,N,Y,0,,547272,39955.5,-13364,10
0,Cash loans,F,N,N,2,157500,112068,12019.5,-14433,12
0,Cash loans,M,N,Y,1,157500,814041,28971,-10473,7
0,Cash loans,F,N,Y,0,81000,1078200,31653,-23370,-1000
0,Cash loans,F,N,N,0,121500,1193656.5,47340,-16333,10
0,Cash loans,F,,Y,1,,1575000,43443,-15926,9
0,Cash loans,F,N,Y,1,,76410,8356.5,-18692,-1000
0,Cash loans,M,Y,Y,0,180000,225000,23625,-14512,5
1,Cash loans,F,N,N,0,,348264,22801.5,-8773,3
0,Cash loans,M,,Y,0,180000,312768,24840,-11771,9
0,Revolving loans,F,N,Y,0,,450000,22500,-20398,0
0,Revolving loans,M,,Y,0,90000,270000,13500,-19584,2
0,Cash loans,F,,N,0,315000,1525482,40239,-17714,26
0,Cash loans,F,N,N,0,67500,276277.5,19777.5,-19574,-1000
0,Cash loans,F,Y,Y,0,,450000,51025.5,-15281,19
1,Cash loans,F,Y,Y,3,180000,675000,49117.5,-11662,1
0,Revolving loans,M,,Y,1,,202500,10125,-11637,4
0,Cash loans,F,,N,0,112500,550080,14638.5,-10048,1
0,Cash loans,F,N,Y,0,,1321902,38781,-16693,18
0,Cash loans,M,,Y,2,90000,894906,26163,-15793,0
0,Cash loans,F,,Y,1,,787131,44082,-13665,11
0,Cash loans,F,N,Y,1,135000,835380,42781.5,-13834,1
0,Cash loans,F,N,Y,0,90000,299772,11430,-9300,0
0,Cash loans,F,,Y,1,63000,284400,18513,-10548,0
0,Cash loans,M,Y,Y,0,225000,628114.5,26532,-11356,2
0,Cash loans,F,,Y,0,,528633,35469,-19236,3
0,Cash loans,M,,Y,0,202500,165915,12204,-9007,1
0,Cash loans,F,N,Y,0,270000,900000,35694,-20393,-1000
0,Revolving loans,M,Y,Y,1,171000,180000,9000,-17817,24
0,Cash loans,F,N,Y,0,157500,450000,21649.5,-8934,4
0,Cash loans,F,N,Y,0,67500,298512,16798.5,-22364,-1000
0,Cash loans,F,N,Y,0,,284256,27396,-15725,20
0,Revolving loans,M,N,N,0,,180000,9000,-12722,14
0,Revolving loans,M,N,Y,0,,180000,9000,-13581,3
0,Cash loans,M,,Y,0,135000,101880,11101.5,-9248,3
1,Cash loans,F,,Y,0,135000,170640,13612.5,-8863,5
0,Cash loans,F,N,Y,0,117000,273024,15372,-22986,-1000
0,Cash loans,F,N,Y,0,135000,337500,26662.5,-14614,1
1,Cash loans,M,Y,N,0,157500,521280,28408.5,-18175,10
0,Cash loans,F,N,N,0,,679500,19998,-22061,-1000
0,Cash loans,F,N,N,0,112500,153504,16285.5,-16117,0
0,Cash loans,F,,N,0,225000,1078200,38331,-15114,4
0,Cash loans,M,Y,N,0,202500,772168.5,39222,-10243,4
0,Cash loans,M,,N,0,180000,260640,20299.5,-14770,8
0,Cash loans,M,Y,Y,0,112500,862560,25348.5,-9029,2
0,Cash loans,M,N,Y,0,270000,1084500,45949.5,-13633,10
0,Cash loans,M,Y,N,2,225000,900000,55062,-15392,8
0,Cash loans,F,,N,0,427500,1129500,36567,-19327,1
0,Cash loans,F,N,Y,0,,1223010,48631.5,-13470,7
0,Cash loans,F,N,Y,0,67500,103855.5,8037,-17254,2
0,Cash loans,F,,Y,0,63000,50940,3402,-23033,-1000
0,Cash loans,F,Y,Y,3,112500,284400,18306,-12869,4
0,Revolving loans,M,N,Y,0,,180000,9000,-9409,3
